"iso_code","continent","location","date","total_cases","new_cases","total_deaths","new_deaths","new_tests","total_tests","population","aged_65_older","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","hospital_beds_per_thousand","life_expectancy"
"BHR","Asia","Bahrain",2020-05-19,7184,228,12,0,5174,248205,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-20,7532,348,12,0,7428,255633,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-21,7888,356,12,0,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-22,8174,286,12,0,NA,269179,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-23,8414,240,12,0,7373,276552,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-24,8802,388,13,1,4652,281204,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-25,9138,336,14,1,2680,283884,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-26,9171,33,14,0,2339,286223,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-27,9366,195,14,0,4904,291127,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-28,9633,267,15,1,6746,297873,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-29,10052,419,15,0,6306,304179,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-30,10449,397,15,0,5394,309573,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-05-31,10793,344,17,2,7234,316807,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-01,11398,605,19,2,6355,323162,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-02,11804,406,19,0,7571,330733,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-03,12311,507,19,0,7040,337773,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-04,12815,504,20,1,7564,345337,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-05,13296,481,21,1,8785,354122,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-06,13835,539,23,2,7254,361376,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-07,14383,548,24,1,5680,367056,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-08,14763,380,26,2,7306,374362,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-09,15417,654,27,1,3873,378235,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-10,16200,783,29,2,7899,386134,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-11,16667,467,32,3,7776,393910,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-12,16667,0,34,2,9126,403036,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-13,17713,1046,36,2,7806,410842,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-14,18227,514,39,3,7571,418413,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-15,18544,317,43,4,6779,425192,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-16,19013,469,46,3,12888,438080,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-17,19553,540,47,1,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-18,19961,408,49,2,NA,454368,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-19,20430,469,55,6,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-20,20916,486,57,2,NA,470409,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-21,21331,415,60,3,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-22,21764,433,63,3,NA,485715,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-23,22407,643,65,2,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-24,23062,655,67,2,NA,494028,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-25,23570,508,69,2,8735,502763,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-26,24081,511,71,2,8695,511458,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-27,24805,724,78,7,9643,521101,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-28,25267,462,78,0,8141,529242,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-29,25705,438,83,5,7274,536516,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-06-30,26239,534,84,1,8609,545125,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-01,26758,519,87,3,9114,554239,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-02,27414,656,92,5,10126,564365,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-03,27837,423,94,2,9740,574105,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-04,28410,573,95,1,9965,584070,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-05,28857,447,97,2,18081,602151,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-06,29367,510,97,0,9945,612096,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-07,29821,454,98,1,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-08,30321,500,98,0,NA,630753,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-09,30931,610,100,2,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-10,31528,597,103,3,NA,640219,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-11,32039,511,104,1,8801,649020,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-12,32470,431,104,0,7639,656659,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-13,32941,471,109,5,9589,666248,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-14,33476,535,109,0,9203,675451,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-15,34078,602,111,2,9867,685318,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-16,34560,482,117,6,8221,693539,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-17,35084,524,121,4,9463,703002,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-18,35473,389,124,3,7684,710686,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-19,36004,531,124,0,7037,717723,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-20,36422,418,126,2,8417,726140,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-21,36936,514,128,2,18554,744694,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-22,37316,380,129,1,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-23,37637,321,130,1,NA,760733,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-24,37996,359,134,4,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-25,38458,462,136,2,NA,780081,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-26,38747,289,137,1,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-27,39131,384,140,3,NA,798799,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-28,39482,351,141,1,9477,808276,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-29,39921,439,141,0,9332,817608,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-30,40311,390,144,3,9064,826672,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-07-31,40755,444,146,2,4326,830998,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-01,40982,227,147,1,4569,835567,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-02,41190,208,147,0,7425,842992,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-03,41536,346,147,0,7656,850648,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-04,41835,299,150,3,7601,858249,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-05,42132,297,151,1,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-06,42514,382,154,3,NA,867534,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-07,42889,375,156,2,9166,876700,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-08,43307,418,159,3,9395,886095,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-09,43629,322,161,2,6831,892926,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-10,44011,382,162,1,9133,902059,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-11,44397,386,163,1,10052,912111,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-12,44804,407,165,2,21651,933762,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-13,45264,460,166,1,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-14,45726,462,167,1,NA,944798,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-15,46052,326,168,1,9394,954192,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-16,46430,378,170,2,8142,962334,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-17,46430,0,170,0,9669,972003,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-18,47185,755,173,3,9205,981208,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-19,47185,0,175,2,19579,1000787,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-20,47185,0,175,0,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-21,47950,765,179,4,NA,1011805,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-22,48303,353,179,0,8998,1020803,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-23,49038,735,183,4,9166,1029969,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-24,49038,0,184,1,9602,1039571,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-25,49330,292,184,0,9364,1048935,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-26,50076,746,186,2,18972,1067907,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-27,50393,317,186,0,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-28,50756,363,188,2,NA,1078767,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-29,51113,357,189,1,9651,1088418,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-30,51391,278,189,0,12311,1100729,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-08-31,51574,183,189,0,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-01,51574,0,190,1,NA,1108088,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-02,51972,398,190,0,10749,1118837,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-03,52440,468,190,0,9992,1128829,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-04,52807,367,190,0,11734,1140563,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-05,53433,626,194,4,11711,1152274,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-06,54095,662,196,2,20534,1172808,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-07,54771,676,198,2,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-08,56076,1305,200,2,NA,1194923,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-09,56076,0,202,2,12337,1207260,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-10,56778,702,203,1,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-11,57450,672,204,1,NA,1230227,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-12,58207,757,208,4,9977,1240204,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-13,58839,632,210,2,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-14,59586,747,212,2,NA,1252898,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-15,60307,721,213,1,23177,1276075,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-16,60965,658,213,0,12299,1288374,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-17,61643,678,215,2,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-18,62484,841,216,1,NA,1301170,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-19,63189,705,219,3,22832,1324002,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-20,63879,690,220,1,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-21,64499,620,221,1,NA,1333275,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-22,65039,540,221,0,11438,1344713,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-23,65752,713,226,5,10686,1355399,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-24,66402,650,231,5,22705,1378104,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-25,67014,612,231,0,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-26,67701,687,235,4,NA,1388323,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-27,68190,489,236,1,10131,1398454,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-28,68775,585,242,6,9118,1407572,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"BHR","Asia","Bahrain",2020-09-29,69848,1073,245,3,NA,NA,1701583,2.372,151.689,16.52,5.8,37.6,2,77.29
"HRV","Europe","Croatia",2020-01-01,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-02,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-03,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-04,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-05,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-06,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-07,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-08,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-09,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-10,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-11,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-12,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-13,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-14,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-15,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-16,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-17,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-18,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-19,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-20,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-21,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-22,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-23,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-24,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-25,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-26,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-27,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-28,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-29,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-30,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-01-31,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-01,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-02,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-03,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-04,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-05,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-06,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-07,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-08,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-09,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-10,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-11,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-12,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-13,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-14,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-15,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-16,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-17,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-18,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-19,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-20,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-21,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-22,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-23,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-24,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-25,0,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-26,1,1,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-27,2,1,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-28,3,1,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-02-29,5,2,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-01,5,0,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-02,7,2,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-03,8,1,0,0,NA,247,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-04,9,1,0,0,8,255,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-05,NA,NA,NA,NA,18,273,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-06,10,1,0,0,29,302,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-07,11,1,0,0,15,317,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-08,12,1,0,0,10,327,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-09,NA,NA,NA,NA,17,344,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-10,NA,NA,NA,NA,21,365,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-11,13,1,0,0,NA,NA,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
"HRV","Europe","Croatia",2020-03-12,16,3,0,0,NA,483,4105268,19.724,253.782,5.59,34.3,39.9,5.54,78.49
